city,year,make,model,price,condition,odometer,fuel,transmission,url,title,source_file
victoria,2017,BMW,330i,21500.0,excellent,63500,gas,automatic,https://victoria.craigslist.org/ctd/d/campbell-river-bmw-330i-xdrive-all/7889370923.html,BMW 330i xDrive All-Wheel Drive – LOW KM’s,craigslist_victoria.csv
victoria,2020,gmc,sierra 1500,39888.0,,45715,gas,automatic,https://victoria.craigslist.org/ctd/d/victoria-2020-gmc-sierra-1500-lifted/7888605860.html,2020 GMC Sierra 1500 LIFTED — 🚗 Strong 4x4 Only 45 K - Easy Financing,craigslist_victoria.csv
victoria,2023,ford,escape plug-in hybrid,28888.0,,81091,hybrid,automatic,https://victoria.craigslist.org/ctd/d/victoria-2023-ford-escape-plug-in/7888608886.html,"2023 Ford Escape Plug-In Hybrid — Only 81K! Local BC, No Accidents!",craigslist_victoria.csv
victoria,2016,land,rover range rover sport,22888.0,,131750,gas,automatic,https://victoria.craigslist.org/ctd/d/victoria-2016-land-rover-range-rover/7888614851.html,2016 Land Rover Range Rover Sport — AWD Luxury & Comfort 🛡,craigslist_victoria.csv
montreal,2013,hyundai,elantra gls,4495.0,excellent,155 000,,manuel,https://montreal.craigslist.org/ctd/d/roxboro-2013-hyundai-elantra-coupe-gls/7889753244.html,2013 Hyundai Elantra Coupe GLS 2dr Cpe Man GLS *Ltd Avail*,craigslist_montreal.csv
montreal,2013,MERCEDES,BENZ C300,11495.0,excellent,127 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2013-mercedes-benz-class-300/7889752624.html,2013 Mercedes-Benz C-Class C 300 C 300 4MATIC Sedan,craigslist_montreal.csv
montreal,2009,Nissan,Versa,2995.0,excellent,155 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2009-nissan-versa-18-5dr-hb-i4/7889752519.html,2009 Nissan Versa 1.8 S 5dr HB I4 Auto 1.8 S,craigslist_montreal.csv
montreal,2008,toyota,sienna,3495.0,excellent,255 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2008-toyota-sienna-ce-5dr-pass/7889752425.html,2008 Toyota Sienna CE 5dr 7-Pass Van CE,craigslist_montreal.csv
montreal,2012,hyundai,tuscon awd,5495.0,excellent,159 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2012-hyundai-tucson-gls-awd-4dr/7889752301.html,2012 Hyundai Tucson GLS AWD 4dr I4 Auto GLS,craigslist_montreal.csv
montreal,2006,toyota,avalon xls,3995.0,excellent,159 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2006-toyota-avalon-xls-4dr-sdn/7889752217.html,2006 Toyota Avalon XLS 4dr Sdn XLS,craigslist_montreal.csv
montreal,2011,Ram,1500,9900.0,excellent,138 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2011-ram-1500-sxt-crew-cab-4wd/7889752145.html,2011 RAM 1500 SXT Crew Cab 4WD,craigslist_montreal.csv
montreal,2010,Subaru,Forester,5495.0,excellent,157 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2010-subaru-forester-limited/7889752080.html,2010 Subaru Forester X Limited w/Multimedia Option 5dr Wgn Auto 2.5X L,craigslist_montreal.csv
montreal,2012,audi,a4 quattro,6995.0,excellent,137 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2012-audi-a4-20t-premium-4dr/7889751999.html,2012 Audi A4 2.0T Premium 4dr Sdn Auto quattro 2.0T Premium,craigslist_montreal.csv
montreal,2013,subaru,impreza,4495.0,excellent,213 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2013-subaru-impreza-20i-touring/7889751930.html,2013 Subaru Impreza 2.0i w/Touring Pkg 5dr HB CVT 2.0i w/Touring Pkg,craigslist_montreal.csv
montreal,2012,honda,civic,5995.0,excellent,134 000,,manuel,https://montreal.craigslist.org/ctd/d/roxboro-2012-honda-civic-sdn-lx/7889751832.html,2012 Honda Civic Sdn LX,craigslist_montreal.csv
montreal,2012,toyota,rav4 awd,9900.0,excellent,159 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2012-toyota-rav4-4wd-4dr-i4/7889751739.html,2012 Toyota RAV4  4WD 4dr I4,craigslist_montreal.csv
montreal,2009,audi,q5 premium plus,7495.0,excellent,178 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2009-audi-q5-premium-quattro/7889751588.html,2009 Audi Q5 Premium quattro 4dr 3.2L Premium,craigslist_montreal.csv
montreal,2006,bmw,650i convertible,10495.0,excellent,168 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2006-bmw-series-650ci-cabriolet/7889751483.html,2006 BMW 6 Series 650Ci Cabriolet,craigslist_montreal.csv
montreal,2008,cadillac,cts,4995.0,excellent,159 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2008-cadillac-cts-1sa-4dr-sdn/7889751395.html,2008 Cadillac CTS w/1SA 4dr Sdn w/1SA,craigslist_montreal.csv
montreal,2013,BMW,X3,10495.0,excellent,126 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2013-bmw-x3-28i-awd-4dr-suv/7889751310.html,2013 BMW X3 28i AWD 4dr SUV,craigslist_montreal.csv
montreal,2011,nissan,quest s,6795.0,excellent,158 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2011-nissan-quest-4dr/7889751199.html,2011 Nissan Quest S 4dr S,craigslist_montreal.csv
montreal,2012,chevrolet,equinox,3495.0,excellent,121 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2012-chevrolet-equinox-ls/7889751109.html,2012 Chevrolet Equinox LS,craigslist_montreal.csv
montreal,2007,bmw,3 series,5995.0,excellent,115 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2007-bmw-series-328i-coupe/7889750972.html,2007 BMW 3 Series 328i Coupe,craigslist_montreal.csv
montreal,2023,Toyota,Camry,34995.0,excellent,82 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2023-toyota-camry-hybrid-se/7889097375.html,2023 Toyota Camry Hybrid SE Hybrid SE,craigslist_montreal.csv
montreal,2014,volkswagen,tiguan 4-motion,9900.0,excellent,156 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2014-volkswagen-tiguan/7879112664.html,2014 Volkswagen Tiguan Comfortline 4MOTION 4dr,craigslist_montreal.csv
montreal,2013,hyundai,accent,2995.0,excellent,210 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2013-hyundai-accent-4dr-sdn/7879113200.html,2013 Hyundai Accent 4dr Sdn,craigslist_montreal.csv
montreal,2013,hyundai,elantra gls,4495.0,excellent,155 000,,manuel,https://montreal.craigslist.org/ctd/d/roxboro-2013-hyundai-elantra-coupe-gls/7880344514.html,2013 Hyundai Elantra Coupe GLS 2dr Cpe Man GLS *Ltd Avail*,craigslist_montreal.csv
montreal,2007,bmw,3 series,6495.0,excellent,115 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2007-bmw-series-328i-coupe/7882905983.html,2007 BMW 3 Series 328i Coupe,craigslist_montreal.csv
montreal,2007,MAZDA,CX-7,2795.0,excellent,231 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2007-mazda-cx-gt/7885722688.html,2007 Mazda CX-7 GT,craigslist_montreal.csv
montreal,2012,hyundai,tuscon awd,5495.0,excellent,159 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2012-hyundai-tucson-gls-awd-4dr/7882907292.html,2012 Hyundai Tucson GLS AWD 4dr I4 Auto GLS,craigslist_montreal.csv
montreal,2006,toyota,avalon xls,3995.0,excellent,159 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2006-toyota-avalon-xls-4dr-sdn/7882906888.html,2006 Toyota Avalon XLS 4dr Sdn XLS,craigslist_montreal.csv
montreal,2013,hyundai,elantra gls,4495.0,excellent,155 000,,manuel,https://montreal.craigslist.org/ctd/d/roxboro-2013-hyundai-elantra-coupe-gls/7882909578.html,2013 Hyundai Elantra Coupe GLS 2dr Cpe Man GLS *Ltd Avail*,craigslist_montreal.csv
montreal,2011,nissan,quest s,6995.0,excellent,158 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2011-nissan-quest-4dr/7882908532.html,2011 Nissan Quest S 4dr S,craigslist_montreal.csv
montreal,2010,Subaru,Forester,5495.0,excellent,157 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2010-subaru-forester-limited/7882907414.html,2010 Subaru Forester X Limited w/Multimedia Option 5dr Wgn Auto 2.5X L,craigslist_montreal.csv
montreal,2009,audi,q5 premium plus,7995.0,excellent,178 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2009-audi-q5-premium-quattro/7882906340.html,2009 Audi Q5 Premium quattro 4dr 3.2L Premium,craigslist_montreal.csv
montreal,2002,Toyota,Camry,1995.0,excellent,163 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2002-toyota-camry-le-4dr-sdn-le/7882906723.html,2002 Toyota Camry LE 4dr Sdn LE Auto,craigslist_montreal.csv
montreal,2012,honda,civic,6495.0,excellent,134 000,,manuel,https://montreal.craigslist.org/ctd/d/roxboro-2012-honda-civic-sdn-lx/7882906209.html,2012 Honda Civic Sdn LX,craigslist_montreal.csv
montreal,2013,BMW,X3,10995.0,excellent,126 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2013-bmw-x3-28i-awd-4dr-suv/7882907529.html,2013 BMW X3 28i AWD 4dr SUV,craigslist_montreal.csv
montreal,2008,cadillac,cts,4995.0,excellent,159 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2008-cadillac-cts-1sa-4dr-sdn/7882907735.html,2008 Cadillac CTS w/1SA 4dr Sdn w/1SA,craigslist_montreal.csv
montreal,2010,subaru,impreza 2.5i,4995.0,excellent,159 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2010-subaru-impreza-25i-5dr-hb/7887942672.html,2010 Subaru Impreza 2.5i 5dr HB,craigslist_montreal.csv
montreal,2013,Nissan,Sentra SR,5995.0,excellent,131 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2013-nissan-sentra-sr-4dr-sdn/7887943254.html,2013 Nissan Sentra SR 4dr Sdn,craigslist_montreal.csv
montreal,2011,ford,f150 super cab,8995.0,excellent,274 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2011-ford-150-xlt-4wd-supercab/7889121299.html,2011 Ford F-150 XLT 4WD SuperCab Styleside 6-1/2 Ft Box XLT,craigslist_montreal.csv
montreal,2012,Honda,Civic,5995.0,excellent,135 000,,manuel,https://montreal.craigslist.org/ctd/d/roxboro-2012-honda-civic-lx/7888826119.html,2012 Honda Civic LX,craigslist_montreal.csv
montreal,2020,Mitsubishi,Mirage G4 ES,14995.0,excellent,30 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2020-mitsubishi-mirage-g4-es/7887751035.html,2020 Mitsubishi Mirage G4 ES,craigslist_montreal.csv
montreal,2014,ford,fusion energi,9900.0,excellent,158 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2014-ford-fusion-energi-se/7887750293.html,2014 Ford Fusion Energi SE Luxury 4dr Sdn,craigslist_montreal.csv
montreal,2016,honda,civic,12995.0,excellent,159 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2016-honda-civic-sedan-lx/7885777490.html,2016 Honda Civic Sedan LX,craigslist_montreal.csv
montreal,2014,Audi,a4 2.0t quattro,9900.0,excellent,149 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2014-audi-a4-komfort-4dr-sdn/7885783216.html,2014 Audi A4 Komfort 4dr Sdn Auto Komfort quattro,craigslist_montreal.csv
montreal,2012,HONDA,CIVIC,5495.0,excellent,159 000,,manuel,https://montreal.craigslist.org/ctd/d/roxboro-2012-honda-civic-sdn-ex/7888275871.html,2012 Honda Civic Sdn EX,craigslist_montreal.csv
montreal,2013,BMW,X3,10995.0,excellent,126 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2013-bmw-x3-28i-awd-4dr-suv/7882942576.html,2013 BMW X3 28i AWD 4dr SUV,craigslist_montreal.csv
montreal,2012,audi,a4 quattro,6995.0,excellent,137 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2012-audi-a4-20t-premium-4dr/7882936803.html,2012 Audi A4 2.0T Premium 4dr Sdn Auto quattro 2.0T Premium,craigslist_montreal.csv
montreal,2006,toyota,avalon xls,3995.0,excellent,159 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2006-toyota-avalon-xls-4dr-sdn/7882929727.html,2006 Toyota Avalon XLS 4dr Sdn XLS,craigslist_montreal.csv
montreal,2010,Mercedes-Benz,GLK-Class GLK 350,9495.0,excellent,155 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2010-mercedes-benz-glk-class/7888276047.html,2010 Mercedes-Benz GLK-Class GLK 350,craigslist_montreal.csv
montreal,2016,Dodge,Journey,7995.0,excellent,156 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2016-dodge-journey-4dr-sxt/7888276168.html,2016 Dodge Journey 4dr SXT,craigslist_montreal.csv
montreal,2012,HYUNDAI,TUSCON,5495.0,excellent,159 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2012-hyundai-tucson-gls-awd-4dr/7888276738.html,2012 Hyundai Tucson GLS AWD 4dr I4 Auto GLS,craigslist_montreal.csv
montreal,2010,Subaru,Forester,5495.0,excellent,157 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2010-subaru-forester-limited/7888277239.html,2010 Subaru Forester X Limited w/Multimedia Option 5dr Wgn Auto 2.5X L,craigslist_montreal.csv
montreal,2007,MAZDA,CX-7,2495.0,excellent,231 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2007-mazda-cx-gt/7888277942.html,2007 Mazda CX-7 GT,craigslist_montreal.csv
montreal,2013,chevrolet,sonic lt,3990.0,excellent,110 000,,manuel,https://montreal.craigslist.org/ctd/d/notre-dame-de-grce-northeast-chevrolet/7888859213.html,CHEVROLET SONIC LTZ,craigslist_montreal.csv
montreal,2010,Toyota,Corolla,6770.0,excellent,106 000,,automatique,https://montreal.craigslist.org/ctd/d/montreal-2010-toyota-corolla-ce-km/7889066079.html,2010 Toyota COROLLA  CE----106.000km,craigslist_montreal.csv
montreal,2003,Toyota,Corolla 2003 CE,2800.0,bon,163 000,,automatique,https://montreal.craigslist.org/cto/d/saint-laurent-toyota-corolla-2003-ce/7889637958.html,Toyota Corolla 2003 CE for sale,craigslist_montreal.csv
montreal,2007,toyota,yaris sedan,4300.0,bon,170 000,,automatique,https://montreal.craigslist.org/cto/d/mercier-west-2007-toyota-yaris/7889613454.html,2007 Toyota Yaris,craigslist_montreal.csv
montreal,2016,chevrolet,cruze lt ecotec turbo,5990.0,excellent,112 000,,automatique,https://montreal.craigslist.org/ctd/d/montreal-2016-chevrolet-cruze-lt/7888854402.html,2016 Chevrolet CRUZE LT,craigslist_montreal.csv
montreal,2013,subaru,forester 2.5xt limited,7000.0,excellent,229 000,,automatique,https://montreal.craigslist.org/cto/d/saint-jean-sur-richelieu-east-subaru/7861409952.html,SUBARU FORESTER AWD XT LIMITED 2013,craigslist_montreal.csv
montreal,2008,mitsubishi,eclipse,3000.0,bon,185 000,,automatique,https://montreal.craigslist.org/cto/d/sainte-dorothe-mitsubishi-eclipse/7877165349.html,"2 MITSUBISHI ECLIPSE CONVERTIBLE 2008""""""POUR MECANICIENS""""""",craigslist_montreal.csv
montreal,2015,audi,q5,7999.0,excellent,250 000,,automatique,https://montreal.craigslist.org/ctd/d/2015-audi-q5-tfsi-quattro-4x4/7889430997.html,"2015 AUDI Q5 ,TFSI , QUATTRO , 4X4 , AUTOMATIQUE , 4 CYLINDRES 2.0 LIT",craigslist_montreal.csv
montreal,2016,volkswagen,tiguan,6499.0,excellent,200 000,,automatique,https://montreal.craigslist.org/ctd/d/2016-volkswagen-tiguan-tsi-4x4/7889430004.html,"2016 VOLKSWAGEN  TIGUAN TSI , 4X4 , AUTOMATIQUE , 4 CYLINDRES 2.0 LITR",craigslist_montreal.csv
montreal,2014,nissan,sentra,4799.0,excellent,139 000,,automatique,https://montreal.craigslist.org/ctd/d/2014-nissan-sentra-automatique/7889429449.html,"2014 NISSAN SENTRA , AUTOMATIQUE , 4 CYLINDRES 1.8 LITRES  , AIR CLIMA",craigslist_montreal.csv
montreal,2013,chevrolet,sonic,3999.0,excellent,198 000,,automatique,https://montreal.craigslist.org/ctd/d/2013-chevrolet-sonic-hatchback/7889429047.html,"2013 CHEVROLET  SONIC , HATCHBACK  , AUTOMATIQUE , 4 CYLINDRES 1.8 LIT",craigslist_montreal.csv
montreal,2018,ford,fusion,7799.0,excellent,200 000,,automatique,https://montreal.craigslist.org/ctd/d/2018-ford-fusion-nergie-plug-in/7889428556.html,"2018 FORD FUSION , ÉNERGIE PLUG IN , AUTOMATIQUE , 4 CYLINDRES 2.0 LIT",craigslist_montreal.csv
montreal,2015,NISSAN,MICRA,5999.0,excellent,108 000,,automatique,https://montreal.craigslist.org/ctd/d/2015-nissan-micra-automatique-km/7889427873.html,"2015 NISSAN MICRA , AUTOMATIQUE , 108.000 KM , 4 CYLINDERS 1.5  LITRES",craigslist_montreal.csv
montreal,2011,volkswagen,jetta,2499.0,excellent,230 000,,manuel,https://montreal.craigslist.org/ctd/d/2011-volkswagen-jetta-automatique/7889426372.html,"2011 VOLKSWAGEN JETTA , AUTOMATIQUE , 4 CYLINDRES 2.5  LITRES  , AIR",craigslist_montreal.csv
montreal,2014,honda,civic,7999.0,excellent,200 000,,automatique,https://montreal.craigslist.org/ctd/d/2014-honda-civic-automatique-cylindres/7889425414.html,"2014  HONDA CIVIC , AUTOMATIQUE , 4 CYLINDRES 1.8 LITRES  , AIR CLIMAT",craigslist_montreal.csv
montreal,2017,ford,escape,4999.0,excellent,188 000,,automatique,https://montreal.craigslist.org/ctd/d/2014-kia-rio-automatique-sieges-cuir/7889424884.html,"2014 KIA RIO , AUTOMATIQUE , SIEGES  CUIR CHAUFFANTS , 4 CYLINDRES 1.6",craigslist_montreal.csv
montreal,2014,Nissan,Pathfinder,7990.0,excellent,165 000,,automatique,https://montreal.craigslist.org/ctd/d/notre-dame-de-grce-northeast-nissan/7887409354.html,Nissan Pathfinder SL-----CUIR-TOIT-MAGS-7PLACES,craigslist_montreal.csv
montreal,2009,Honda,CR-V EX,5770.0,excellent,198 000,,automatique,https://montreal.craigslist.org/ctd/d/montreal-honda-cr-2009/7889346470.html,Honda CR-V  2009,craigslist_montreal.csv
montreal,2012,mercedes-benz,c350,11495.0,excellent,163 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2012-mercedes-benz-class-350/7885007700.html,2012 Mercedes-Benz C-Class C 350 C 350 4MATIC Coupe,craigslist_montreal.csv
montreal,2004,chrysler,crossfire sport coupe,9900.0,excellent,115 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2004-chrysler-crossfire-2dr-cpe/7885009740.html,2004 Chrysler Crossfire 2dr Cpe,craigslist_montreal.csv
montreal,2012,audi,a4 quattro,6995.0,excellent,137 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2012-audi-a4-20t-premium-4dr/7885009017.html,2012 Audi A4 2.0T Premium 4dr Sdn Auto quattro 2.0T Premium,craigslist_montreal.csv
montreal,2011,nissan,quest,6995.0,excellent,158 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2011-nissan-quest-4dr/7885484692.html,2011 Nissan Quest S 4dr S,craigslist_montreal.csv
montreal,2007,Mazda,CX-7,2795.0,excellent,231 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2007-mazda-cx-gt-4dr/7885484326.html,2007 Mazda CX-7 GT  4dr,craigslist_montreal.csv
montreal,2010,Subaru,Forester,5495.0,excellent,157 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2010-subaru-forester-limited/7885484460.html,2010 Subaru Forester X Limited w/Multimedia Option 5dr Wgn Auto 2.5X L,craigslist_montreal.csv
montreal,2012,honda,civic lx,6495.0,excellent,133 000,,manuel,https://montreal.craigslist.org/ctd/d/roxboro-2012-honda-civic-sdn-lx/7885484563.html,2012 Honda Civic Sdn LX,craigslist_montreal.csv
montreal,2009,nissan,versa,2995.0,excellent,155 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2009-nissan-versa-18-5dr-hb-i4/7881458295.html,2009 Nissan Versa 1.8 S 5dr HB I4 Auto 1.8 S,craigslist_montreal.csv
montreal,2008,cadillac,cts,4995.0,excellent,159 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2008-cadillac-cts-1sa-4dr-sdn/7881458193.html,2008 Cadillac CTS w/1SA 4dr Sdn w/1SA,craigslist_montreal.csv
montreal,2011,nissan,quest,6995.0,excellent,158 000,,automatique,https://montreal.craigslist.org/ctd/d/roxboro-2011-nissan-quest-4dr/7881457914.html,2011 Nissan Quest S 4dr S,craigslist_montreal.csv
